Timestamp,FewShot_Count,Order_Strategy,Original_Individual,New_Individual,Original_Macro_F1,New_Macro_F1
2026-03-10 15:59:48,12,group_question_bug_feature,"[0, 22, 55, 76, 181, 220, 226, 254, 266, 295, 301, 376]","[0, 55, 181, 220, 295, 22, 266, 301, 376, 76, 226, 254]",0.4969122325494354,0.5851515151515151
2026-03-10 16:00:09,12,group_question_feature_bug,"[0, 22, 55, 76, 181, 220, 226, 254, 266, 295, 301, 376]","[0, 55, 181, 220, 295, 76, 226, 254, 22, 266, 301, 376]",0.4969122325494354,0.4849050731403672
2026-03-10 16:00:53,12,long_to_short,"[0, 22, 55, 76, 181, 220, 226, 254, 266, 295, 301, 376]","[301, 55, 295, 22, 0, 266, 254, 376, 76, 181, 220, 226]",0.4969122325494354,0.6156545209176788
2026-03-10 16:00:31,12,short_to_long,"[0, 22, 55, 76, 181, 220, 226, 254, 266, 295, 301, 376]","[226, 220, 181, 76, 376, 254, 266, 0, 22, 295, 55, 301]",0.4969122325494354,0.506312292358804
2026-03-10 15:58:18,16,group_bug_feature_question,"[28, 29, 36, 40, 66, 76, 83, 111, 122, 138, 167, 185, 201, 265, 301, 321]","[40, 83, 122, 167, 265, 301, 28, 76, 201, 29, 36, 66, 111, 138, 185, 321]",0.5896825396825397,0.5790470777683053
2026-03-10 15:58:42,16,group_bug_question_feature,"[28, 29, 36, 40, 66, 76, 83, 111, 122, 138, 167, 185, 201, 265, 301, 321]","[40, 83, 122, 167, 265, 301, 29, 36, 66, 111, 138, 185, 321, 28, 76, 201]",0.5896825396825397,0.6489647542279121
2026-03-10 15:59:04,16,group_feature_bug_question,"[28, 29, 36, 40, 66, 76, 83, 111, 122, 138, 167, 185, 201, 265, 301, 321]","[28, 76, 201, 40, 83, 122, 167, 265, 301, 29, 36, 66, 111, 138, 185, 321]",0.5896825396825397,0.6259259259259259
2026-03-10 15:59:27,16,group_feature_question_bug,"[28, 29, 36, 40, 66, 76, 83, 111, 122, 138, 167, 185, 201, 265, 301, 321]","[28, 76, 201, 29, 36, 66, 111, 138, 185, 321, 40, 83, 122, 167, 265, 301]",0.5896825396825397,0.5448343079922028
2026-03-10 15:59:49,16,group_question_bug_feature,"[28, 29, 36, 40, 66, 76, 83, 111, 122, 138, 167, 185, 201, 265, 301, 321]","[29, 36, 66, 111, 138, 185, 321, 40, 83, 122, 167, 265, 301, 28, 76, 201]",0.5896825396825397,0.5827449523101698
2026-03-10 16:00:10,16,group_question_feature_bug,"[28, 29, 36, 40, 66, 76, 83, 111, 122, 138, 167, 185, 201, 265, 301, 321]","[29, 36, 66, 111, 138, 185, 321, 28, 76, 201, 40, 83, 122, 167, 265, 301]",0.5896825396825397,0.5476401441313722
2026-03-10 16:00:53,16,long_to_short,"[28, 29, 36, 40, 66, 76, 83, 111, 122, 138, 167, 185, 201, 265, 301, 321]","[321, 301, 265, 36, 201, 29, 122, 185, 40, 167, 66, 76, 138, 111, 83, 28]",0.5896825396825397,0.5798031664527171
2026-03-10 16:00:31,16,short_to_long,"[28, 29, 36, 40, 66, 76, 83, 111, 122, 138, 167, 185, 201, 265, 301, 321]","[28, 83, 111, 138, 76, 66, 167, 40, 185, 122, 29, 201, 36, 265, 301, 321]",0.5896825396825397,0.6179337231968811
2026-03-10 15:58:17,20,group_bug_feature_question,"[46, 50, 52, 69, 70, 97, 120, 168, 208, 209, 233, 244, 253, 256, 287, 296, 305, 337, 339, 345]","[46, 52, 69, 97, 208, 296, 337, 70, 120, 233, 256, 50, 168, 209, 244, 253, 287, 305, 339, 345]",0.6109936575052854,0.6527173913043478
2026-03-10 15:58:43,20,group_bug_question_feature,"[46, 50, 52, 69, 70, 97, 120, 168, 208, 209, 233, 244, 253, 256, 287, 296, 305, 337, 339, 345]","[46, 52, 69, 97, 208, 296, 337, 50, 168, 209, 244, 253, 287, 305, 339, 345, 70, 120, 233, 256]",0.6109936575052854,0.5171197470048045
2026-03-10 15:59:05,20,group_feature_bug_question,"[46, 50, 52, 69, 70, 97, 120, 168, 208, 209, 233, 244, 253, 256, 287, 296, 305, 337, 339, 345]","[70, 120, 233, 256, 46, 52, 69, 97, 208, 296, 337, 50, 168, 209, 244, 253, 287, 305, 339, 345]",0.6109936575052854,0.6109936575052854
2026-03-10 15:59:25,20,group_feature_question_bug,"[46, 50, 52, 69, 70, 97, 120, 168, 208, 209, 233, 244, 253, 256, 287, 296, 305, 337, 339, 345]","[70, 120, 233, 256, 50, 168, 209, 244, 253, 287, 305, 339, 345, 46, 52, 69, 97, 208, 296, 337]",0.6109936575052854,0.6031746031746031
2026-03-10 15:59:47,20,group_question_bug_feature,"[46, 50, 52, 69, 70, 97, 120, 168, 208, 209, 233, 244, 253, 256, 287, 296, 305, 337, 339, 345]","[50, 168, 209, 244, 253, 287, 305, 339, 345, 46, 52, 69, 97, 208, 296, 337, 70, 120, 233, 256]",0.6109936575052854,0.5159798149705636
2026-03-10 16:00:11,20,group_question_feature_bug,"[46, 50, 52, 69, 70, 97, 120, 168, 208, 209, 233, 244, 253, 256, 287, 296, 305, 337, 339, 345]","[50, 168, 209, 244, 253, 287, 305, 339, 345, 70, 120, 233, 256, 46, 52, 69, 97, 208, 296, 337]",0.6109936575052854,0.5477124183006535
2026-03-10 16:00:52,20,long_to_short,"[46, 50, 52, 69, 70, 97, 120, 168, 208, 209, 233, 244, 253, 256, 287, 296, 305, 337, 339, 345]","[120, 305, 233, 339, 70, 337, 209, 345, 46, 50, 52, 208, 256, 244, 168, 97, 287, 69, 296, 253]",0.6109936575052854,0.5851515151515151
2026-03-10 16:00:32,20,short_to_long,"[46, 50, 52, 69, 70, 97, 120, 168, 208, 209, 233, 244, 253, 256, 287, 296, 305, 337, 339, 345]","[253, 296, 69, 287, 97, 168, 244, 256, 208, 52, 50, 46, 345, 209, 337, 70, 339, 233, 305, 120]",0.6109936575052854,0.5860670194003528
2026-03-10 15:58:18,24,group_bug_feature_question,"[25, 33, 59, 61, 74, 88, 102, 110, 112, 155, 156, 167, 196, 231, 262, 326, 327, 342, 351, 360, 362, 369, 372, 379]","[59, 88, 102, 110, 167, 196, 342, 360, 379, 33, 61, 74, 156, 262, 25, 112, 155, 231, 326, 327, 351, 362, 369, 372]",0.5149321266968326,0.5876447400837644
2026-03-10 15:58:43,24,group_bug_question_feature,"[25, 33, 59, 61, 74, 88, 102, 110, 112, 155, 156, 167, 196, 231, 262, 326, 327, 342, 351, 360, 362, 369, 372, 379]","[59, 88, 102, 110, 167, 196, 342, 360, 379, 25, 112, 155, 231, 326, 327, 351, 362, 369, 372, 33, 61, 74, 156, 262]",0.5149321266968326,0.5267438654535429
2026-03-10 15:59:06,24,group_feature_bug_question,"[25, 33, 59, 61, 74, 88, 102, 110, 112, 155, 156, 167, 196, 231, 262, 326, 327, 342, 351, 360, 362, 369, 372, 379]","[33, 61, 74, 156, 262, 59, 88, 102, 110, 167, 196, 342, 360, 379, 25, 112, 155, 231, 326, 327, 351, 362, 369, 372]",0.5149321266968326,0.5651840037804949
2026-03-10 15:59:31,24,group_feature_question_bug,"[25, 33, 59, 61, 74, 88, 102, 110, 112, 155, 156, 167, 196, 231, 262, 326, 327, 342, 351, 360, 362, 369, 372, 379]","[33, 61, 74, 156, 262, 25, 112, 155, 231, 326, 327, 351, 362, 369, 372, 59, 88, 102, 110, 167, 196, 342, 360, 379]",0.5149321266968326,0.5467592592592593
2026-03-10 15:59:53,24,group_question_bug_feature,"[25, 33, 59, 61, 74, 88, 102, 110, 112, 155, 156, 167, 196, 231, 262, 326, 327, 342, 351, 360, 362, 369, 372, 379]","[25, 112, 155, 231, 326, 327, 351, 362, 369, 372, 59, 88, 102, 110, 167, 196, 342, 360, 379, 33, 61, 74, 156, 262]",0.5149321266968326,0.489247311827957
2026-03-10 16:00:16,24,group_question_feature_bug,"[25, 33, 59, 61, 74, 88, 102, 110, 112, 155, 156, 167, 196, 231, 262, 326, 327, 342, 351, 360, 362, 369, 372, 379]","[25, 112, 155, 231, 326, 327, 351, 362, 369, 372, 33, 61, 74, 156, 262, 59, 88, 102, 110, 167, 196, 342, 360, 379]",0.5149321266968326,0.4310185185185185
2026-03-10 16:01:01,24,long_to_short,"[25, 33, 59, 61, 74, 88, 102, 110, 112, 155, 156, 167, 196, 231, 262, 326, 327, 342, 351, 360, 362, 369, 372, 379]","[262, 326, 360, 155, 351, 102, 379, 362, 369, 112, 110, 156, 167, 59, 61, 231, 196, 25, 33, 372, 327, 342, 88, 74]",0.5149321266968326,0.5654677113010447
2026-03-10 16:00:38,24,short_to_long,"[25, 33, 59, 61, 74, 88, 102, 110, 112, 155, 156, 167, 196, 231, 262, 326, 327, 342, 351, 360, 362, 369, 372, 379]","[74, 88, 342, 327, 372, 33, 25, 196, 231, 61, 59, 167, 156, 110, 112, 369, 362, 379, 102, 351, 155, 360, 326, 262]",0.5149321266968326,0.5882936507936508
2026-03-10 15:58:19,32,group_bug_feature_question,"[21, 34, 38, 52, 64, 76, 93, 103, 112, 118, 131, 149, 152, 171, 183, 185, 206, 214, 230, 260, 272, 275, 276, 277, 318, 330, 335, 345, 357, 381, 382, 385]","[34, 52, 93, 131, 149, 152, 214, 260, 276, 277, 357, 385, 64, 76, 183, 230, 272, 330, 21, 38, 103, 112, 118, 171, 185, 206, 275, 318, 335, 345, 381, 382]",0.5323717948717949,0.5432234432234432
2026-03-10 15:58:44,32,group_bug_question_feature,"[21, 34, 38, 52, 64, 76, 93, 103, 112, 118, 131, 149, 152, 171, 183, 185, 206, 214, 230, 260, 272, 275, 276, 277, 318, 330, 335, 345, 357, 381, 382, 385]","[34, 52, 93, 131, 149, 152, 214, 260, 276, 277, 357, 385, 21, 38, 103, 112, 118, 171, 185, 206, 275, 318, 335, 345, 381, 382, 64, 76, 183, 230, 272, 330]",0.5323717948717949,0.5282407407407407
2026-03-10 15:59:08,32,group_feature_bug_question,"[21, 34, 38, 52, 64, 76, 93, 103, 112, 118, 131, 149, 152, 171, 183, 185, 206, 214, 230, 260, 272, 275, 276, 277, 318, 330, 335, 345, 357, 381, 382, 385]","[64, 76, 183, 230, 272, 330, 34, 52, 93, 131, 149, 152, 214, 260, 276, 277, 357, 385, 21, 38, 103, 112, 118, 171, 185, 206, 275, 318, 335, 345, 381, 382]",0.5323717948717949,0.5557655557655558
2026-03-10 15:59:30,32,group_feature_question_bug,"[21, 34, 38, 52, 64, 76, 93, 103, 112, 118, 131, 149, 152, 171, 183, 185, 206, 214, 230, 260, 272, 275, 276, 277, 318, 330, 335, 345, 357, 381, 382, 385]","[64, 76, 183, 230, 272, 330, 21, 38, 103, 112, 118, 171, 185, 206, 275, 318, 335, 345, 381, 382, 34, 52, 93, 131, 149, 152, 214, 260, 276, 277, 357, 385]",0.5323717948717949,0.5779534475186648
2026-03-10 15:59:55,32,group_question_bug_feature,"[21, 34, 38, 52, 64, 76, 93, 103, 112, 118, 131, 149, 152, 171, 183, 185, 206, 214, 230, 260, 272, 275, 276, 277, 318, 330, 335, 345, 357, 381, 382, 385]","[21, 38, 103, 112, 118, 171, 185, 206, 275, 318, 335, 345, 381, 382, 34, 52, 93, 131, 149, 152, 214, 260, 276, 277, 357, 385, 64, 76, 183, 230, 272, 330]",0.5323717948717949,0.4925693718797166
2026-03-10 16:00:18,32,group_question_feature_bug,"[21, 34, 38, 52, 64, 76, 93, 103, 112, 118, 131, 149, 152, 171, 183, 185, 206, 214, 230, 260, 272, 275, 276, 277, 318, 330, 335, 345, 357, 381, 382, 385]","[21, 38, 103, 112, 118, 171, 185, 206, 275, 318, 335, 345, 381, 382, 64, 76, 183, 230, 272, 330, 34, 52, 93, 131, 149, 152, 214, 260, 276, 277, 357, 385]",0.5323717948717949,0.5228169345816405
2026-03-10 16:01:04,32,long_to_short,"[21, 34, 38, 52, 64, 76, 93, 103, 112, 118, 131, 149, 152, 171, 183, 185, 206, 214, 230, 260, 272, 275, 276, 277, 318, 330, 335, 345, 357, 381, 382, 385]","[64, 171, 34, 318, 21, 345, 152, 183, 103, 52, 260, 276, 335, 112, 357, 206, 214, 185, 272, 149, 76, 230, 330, 382, 277, 131, 385, 93, 118, 275, 38, 381]",0.5323717948717949,0.5475082926063318
2026-03-10 16:00:41,32,short_to_long,"[21, 34, 38, 52, 64, 76, 93, 103, 112, 118, 131, 149, 152, 171, 183, 185, 206, 214, 230, 260, 272, 275, 276, 277, 318, 330, 335, 345, 357, 381, 382, 385]","[381, 38, 275, 118, 93, 385, 131, 277, 382, 330, 230, 76, 149, 272, 185, 206, 214, 357, 112, 335, 276, 260, 52, 103, 183, 152, 345, 21, 318, 34, 171, 64]",0.5323717948717949,0.5836764861155105
2026-03-10 15:58:17,6,group_bug_feature_question,"[7, 59, 156, 215, 221, 279]","[7, 59, 156, 215, 221, 279]",0.557633973710819,0.5835417187630241
2026-03-10 15:58:41,6,group_bug_question_feature,"[7, 59, 156, 215, 221, 279]","[7, 59, 221, 279, 156, 215]",0.557633973710819,0.5835417187630241
2026-03-10 15:59:02,6,group_feature_bug_question,"[7, 59, 156, 215, 221, 279]","[156, 215, 7, 59, 221, 279]",0.557633973710819,0.4281271129141311
2026-03-10 15:59:24,6,group_feature_question_bug,"[7, 59, 156, 215, 221, 279]","[156, 215, 221, 279, 7, 59]",0.557633973710819,0.5646357564461013
2026-03-10 15:59:45,6,group_question_bug_feature,"[7, 59, 156, 215, 221, 279]","[221, 279, 7, 59, 156, 215]",0.557633973710819,0.5855487804878049
2026-03-10 16:00:06,6,group_question_feature_bug,"[7, 59, 156, 215, 221, 279]","[221, 279, 156, 215, 7, 59]",0.557633973710819,0.4892185613248231
2026-03-10 16:00:46,6,long_to_short,"[7, 59, 156, 215, 221, 279]","[221, 279, 215, 156, 59, 7]",0.557633973710819,0.4901960784313726
2026-03-10 16:00:26,6,short_to_long,"[7, 59, 156, 215, 221, 279]","[7, 59, 156, 215, 279, 221]",0.557633973710819,0.5779534475186648
2026-03-10 15:58:16,8,group_bug_feature_question,"[83, 182, 190, 203, 221, 249, 367, 378]","[83, 190, 203, 249, 367, 182, 221, 378]",0.5990455947320164,0.5516908212560386
2026-03-10 15:58:40,8,group_bug_question_feature,"[83, 182, 190, 203, 221, 249, 367, 378]","[83, 190, 203, 182, 221, 378, 249, 367]",0.5990455947320164,0.5580772663521611
2026-03-10 15:59:02,8,group_feature_bug_question,"[83, 182, 190, 203, 221, 249, 367, 378]","[249, 367, 83, 190, 203, 182, 221, 378]",0.5990455947320164,0.5388888888888889
2026-03-10 15:59:24,8,group_feature_question_bug,"[83, 182, 190, 203, 221, 249, 367, 378]","[249, 367, 182, 221, 378, 83, 190, 203]",0.5990455947320164,0.5853860239825152
2026-03-10 15:59:45,8,group_question_bug_feature,"[83, 182, 190, 203, 221, 249, 367, 378]","[182, 221, 378, 83, 190, 203, 249, 367]",0.5990455947320164,0.601808943089431
2026-03-10 16:00:08,8,group_question_feature_bug,"[83, 182, 190, 203, 221, 249, 367, 378]","[182, 221, 378, 249, 367, 83, 190, 203]",0.5990455947320164,0.5480420907365878
2026-03-10 16:00:50,8,long_to_short,"[83, 182, 190, 203, 221, 249, 367, 378]","[249, 221, 182, 367, 378, 83, 203, 190]",0.5990455947320164,0.581055900621118
2026-03-10 16:00:29,8,short_to_long,"[83, 182, 190, 203, 221, 249, 367, 378]","[190, 83, 203, 378, 367, 182, 221, 249]",0.5990455947320164,0.5978835978835979
